Transaction_ID,Passenger_ID,Date_of_Purchase,Time_of_Purchase,Purchase_Type,Payment_Method,Price
31042,31042,4/28/2024,37:36.0,Station,Credit Card,113
31043,31043,4/28/2024,38:47.0,Online,Contactless,10
31044,31044,4/28/2024,38:51.0,Station,Credit Card,176
31045,31045,4/28/2024,39:34.0,Station,Credit Card,113
31046,31046,4/28/2024,43:09.0,Station,Credit Card,113
31047,31047,4/28/2024,43:11.0,Station,Credit Card,113
31048,31048,4/28/2024,43:43.0,Online,Contactless,10
31049,31049,4/28/2024,51:32.0,Station,Credit Card,7
31050,31050,4/28/2024,15:05.0,Online,Credit Card,26
31051,31051,4/28/2024,15:51.0,Online,Credit Card,19
31052,31052,4/28/2024,18:17.0,Online,Credit Card,19
31053,31053,4/28/2024,18:49.0,Station,Credit Card,7
31054,31054,4/28/2024,19:07.0,Station,Contactless,2
31055,31055,4/28/2024,25:28.0,Station,Contactless,57
31056,31056,4/28/2024,25:29.0,Online,Credit Card,10
31057,31057,4/28/2024,27:53.0,Online,Credit Card,26
31058,31058,4/28/2024,29:31.0,Online,Credit Card,26
31059,31059,4/28/2024,30:36.0,Station,Credit Card,4
31060,31060,4/28/2024,33:34.0,Online,Credit Card,10
31061,31061,4/28/2024,34:27.0,Online,Credit Card,53
31062,31062,4/28/2024,35:13.0,Online,Contactless,41
31063,31063,4/28/2024,35:40.0,Online,Contactless,19
31064,31064,4/28/2024,43:20.0,Online,Credit Card,53
31065,31065,4/28/2024,46:58.0,Online,Credit Card,5
31066,31066,4/28/2024,47:18.0,Online,Contactless,8
31067,31067,4/28/2024,50:47.0,Online,Debit Card,18
31068,31068,4/28/2024,52:49.0,Station,Contactless,57
31069,31069,4/28/2024,54:01.0,Online,Contactless,54
31070,31070,4/28/2024,54:03.0,Online,Credit Card,35
31071,31071,4/28/2024,54:48.0,Online,Credit Card,97
31072,31072,4/28/2024,02:01.0,Online,Credit Card,39
31073,31073,4/28/2024,02:02.0,Online,Credit Card,15
31074,31074,4/28/2024,03:33.0,Online,Credit Card,4
31075,31075,4/28/2024,07:00.0,Station,Credit Card,8
31076,31076,4/28/2024,09:06.0,Station,Credit Card,13
31077,31077,4/28/2024,13:03.0,Online,Credit Card,54
31078,31078,4/28/2024,21:54.0,Online,Credit Card,13
31079,31079,4/28/2024,23:11.0,Online,Credit Card,35
31080,31080,4/28/2024,24:58.0,Online,Contactless,35
31081,31081,4/28/2024,28:18.0,Online,Credit Card,18
31082,31082,4/28/2024,44:35.0,Station,Contactless,5
31083,31083,4/28/2024,52:55.0,Station,Contactless,12
31084,31084,4/28/2024,58:24.0,Online,Credit Card,7
31085,31085,4/28/2024,05:04.0,Online,Credit Card,9
31086,31086,4/28/2024,10:03.0,Online,Credit Card,34
31087,31087,4/28/2024,31:37.0,Online,Credit Card,48
31088,31088,4/28/2024,37:49.0,Station,Credit Card,10
31089,31089,4/28/2024,38:06.0,Station,Credit Card,15
31090,31090,4/28/2024,38:29.0,Online,Contactless,13
31091,31091,4/28/2024,39:09.0,Station,Contactless,86
31092,31092,4/28/2024,41:45.0,Station,Credit Card,76
31093,31093,4/28/2024,51:33.0,Online,Credit Card,15
31094,31094,4/28/2024,56:04.0,Station,Credit Card,43
31095,31095,4/28/2024,12:35.0,Online,Contactless,7
31096,31096,4/28/2024,15:08.0,Station,Contactless,3
31097,31097,4/28/2024,15:49.0,Station,Contactless,4
31098,31098,4/28/2024,16:20.0,Online,Contactless,5
31099,31099,4/28/2024,19:27.0,Station,Credit Card,80
31100,31100,4/28/2024,20:41.0,Online,Contactless,12
31101,31101,4/28/2024,21:53.0,Online,Credit Card,8
31102,31102,4/28/2024,22:07.0,Station,Credit Card,4
31103,31103,4/28/2024,35:39.0,Online,Contactless,10
31104,31104,4/28/2024,39:09.0,Online,Credit Card,57
31105,31105,4/28/2024,41:51.0,Station,Contactless,33
31106,31106,4/28/2024,42:09.0,Station,Contactless,3
31107,31107,4/28/2024,46:46.0,Online,Contactless,2
31108,31108,4/28/2024,53:59.0,Station,Debit Card,11
31109,31109,4/28/2024,10:56.0,Online,Contactless,3
31110,31110,4/28/2024,19:32.0,Online,Contactless,107
31111,31111,4/28/2024,27:21.0,Station,Contactless,35
31112,31112,4/28/2024,27:32.0,Station,Contactless,23
31113,31113,4/28/2024,34:16.0,Online,Contactless,86
31114,31114,4/28/2024,41:55.0,Online,Contactless,53
31115,31115,4/28/2024,50:20.0,Online,Credit Card,10
31116,31116,4/28/2024,50:36.0,Station,Debit Card,2
31117,31117,4/28/2024,01:24.0,Online,Credit Card,10
31118,31118,4/28/2024,16:16.0,Station,Credit Card,3
31119,31119,4/28/2024,16:28.0,Online,Contactless,13
31120,31120,4/28/2024,28:38.0,Online,Contactless,128
31121,31121,4/28/2024,32:24.0,Station,Contactless,3
31122,31122,4/28/2024,48:16.0,Station,Credit Card,5
31123,31123,4/28/2024,52:23.0,Online,Contactless,12
31124,31124,4/28/2024,12:36.0,Station,Credit Card,19
31125,31125,4/28/2024,20:55.0,Online,Credit Card,3
31126,31126,4/28/2024,28:52.0,Online,Credit Card,3
31127,31127,4/28/2024,29:52.0,Online,Credit Card,5
31128,31128,4/28/2024,43:56.0,Station,Credit Card,19
31129,31129,4/28/2024,47:11.0,Online,Credit Card,12
31130,31130,4/28/2024,49:29.0,Station,Credit Card,3
31131,31131,4/28/2024,02:03.0,Online,Credit Card,5
31132,31132,4/28/2024,06:49.0,Station,Credit Card,8
31133,31133,4/28/2024,12:17.0,Online,Contactless,10
31134,31134,4/28/2024,15:34.0,Online,Credit Card,8
31135,31135,4/28/2024,21:13.0,Station,Contactless,10
31136,31136,4/28/2024,29:13.0,Online,Credit Card,8
31137,31137,4/28/2024,32:03.0,Station,Credit Card,35
31138,31138,4/28/2024,34:48.0,Station,Debit Card,7
31139,31139,4/28/2024,36:01.0,Station,Credit Card,52
31140,31140,4/28/2024,38:14.0,Station,Debit Card,52
31141,31141,4/28/2024,40:20.0,Station,Debit Card,7
31142,31142,4/28/2024,41:07.0,Online,Contactless,35
31143,31143,4/28/2024,43:09.0,Station,Contactless,10
31144,31144,4/28/2024,43:41.0,Station,Debit Card,7
31145,31145,4/28/2024,44:43.0,Station,Credit Card,7
31146,31146,4/28/2024,46:36.0,Online,Contactless,10
31147,31147,4/28/2024,50:18.0,Station,Contactless,2
31148,31148,4/28/2024,52:55.0,Online,Contactless,11
31149,31149,4/28/2024,53:28.0,Online,Contactless,2
31150,31150,4/28/2024,55:45.0,Online,Credit Card,53
31151,31151,4/28/2024,56:56.0,Station,Debit Card,50
31152,31152,4/28/2024,58:25.0,Online,Contactless,2
31153,31153,4/28/2024,05:28.0,Online,Contactless,2
31154,31154,4/28/2024,05:59.0,Station,Contactless,3
31155,31155,4/28/2024,10:35.0,Station,Credit Card,4
31156,31156,4/28/2024,12:35.0,Station,Contactless,53
31157,31157,4/28/2024,18:29.0,Station,Contactless,53
31158,31158,4/28/2024,19:10.0,Station,Contactless,53
31159,31159,4/28/2024,29:06.0,Online,Credit Card,3
31160,31160,4/28/2024,34:17.0,Online,Credit Card,8
31161,31161,4/28/2024,47:16.0,Online,Contactless,19
31162,31162,4/28/2024,48:23.0,Online,Credit Card,10
31163,31163,4/28/2024,49:33.0,Station,Contactless,4
31164,31164,4/28/2024,53:25.0,Online,Credit Card,5
31165,31165,4/28/2024,55:03.0,Online,Credit Card,10
31166,31166,4/28/2024,00:53.0,Station,Credit Card,4
31167,31167,4/28/2024,06:54.0,Station,Credit Card,7
31168,31168,4/28/2024,07:35.0,Station,Contactless,76
31169,31169,4/28/2024,10:17.0,Station,Credit Card,8
31170,31170,4/28/2024,12:21.0,Station,Credit Card,7
31171,31171,4/28/2024,18:12.0,Station,Contactless,35
31172,31172,4/28/2024,20:15.0,Online,Credit Card,5
31173,31173,4/28/2024,21:39.0,Online,Credit Card,2
31174,31174,4/28/2024,23:12.0,Station,Debit Card,12
31175,31175,4/28/2024,39:55.0,Station,Credit Card,13
31176,31176,4/28/2024,42:01.0,Station,Credit Card,13
31177,31177,4/28/2024,42:28.0,Station,Credit Card,13
31178,31178,4/28/2024,43:24.0,Station,Contactless,13
31179,31179,4/28/2024,04:01.0,Station,Credit Card,6
31180,31180,4/28/2024,08:31.0,Station,Debit Card,76
31181,31181,4/28/2024,08:42.0,Station,Credit Card,3
31182,31182,4/28/2024,15:34.0,Station,Credit Card,71
31183,31183,4/28/2024,15:40.0,Online,Debit Card,4
31184,31184,4/28/2024,16:52.0,Online,Credit Card,23
31185,31185,4/28/2024,18:37.0,Online,Contactless,4
31186,31186,4/28/2024,19:25.0,Online,Debit Card,13
31187,31187,4/28/2024,19:41.0,Station,Credit Card,8
31188,31188,4/28/2024,19:49.0,Online,Contactless,4
31189,31189,4/28/2024,21:55.0,Online,Credit Card,107
31190,31190,4/28/2024,22:17.0,Online,Credit Card,8
31191,31191,4/28/2024,22:20.0,Online,Credit Card,4
31192,31192,4/28/2024,22:53.0,Online,Credit Card,8
31193,31193,4/28/2024,23:28.0,Online,Contactless,4
31194,31194,4/28/2024,28:14.0,Online,Credit Card,8
31195,31195,4/28/2024,29:34.0,Online,Credit Card,11
31196,31196,4/28/2024,33:31.0,Online,Contactless,7
31197,31197,4/28/2024,34:39.0,Station,Debit Card,4
31198,31198,4/28/2024,34:54.0,Online,Contactless,7
31199,31199,4/28/2024,37:26.0,Station,Credit Card,4
31200,31200,4/28/2024,44:18.0,Station,Debit Card,4
31201,31201,4/28/2024,56:27.0,Online,Credit Card,35
31202,31202,4/28/2024,02:34.0,Online,Contactless,90
31203,31203,4/28/2024,15:44.0,Online,Credit Card,5
31204,31204,4/28/2024,17:27.0,Online,Credit Card,2
31205,31205,4/28/2024,24:07.0,Online,Contactless,80
31206,31206,4/28/2024,25:03.0,Station,Credit Card,7
31207,31207,4/28/2024,28:43.0,Online,Contactless,3
31208,31208,4/28/2024,32:23.0,Station,Credit Card,3
31209,31209,4/28/2024,38:55.0,Station,Credit Card,19
31210,31210,4/28/2024,46:42.0,Online,Contactless,3
31211,31211,4/28/2024,47:06.0,Station,Credit Card,5
31212,31212,4/28/2024,47:49.0,Station,Credit Card,17
31213,31213,4/28/2024,49:09.0,Online,Contactless,12
31214,31214,4/28/2024,50:01.0,Station,Credit Card,4
31215,31215,4/28/2024,51:24.0,Station,Credit Card,65
31216,31216,4/28/2024,54:09.0,Online,Credit Card,13
31217,31217,4/28/2024,58:07.0,Station,Credit Card,4
31218,31218,4/28/2024,11:00.0,Online,Contactless,12
31219,31219,4/28/2024,19:10.0,Station,Credit Card,10
31220,31220,4/28/2024,31:03.0,Station,Credit Card,3
31221,31221,4/28/2024,39:45.0,Station,Credit Card,3
31222,31222,4/28/2024,40:41.0,Station,Credit Card,3
31223,31223,4/28/2024,50:54.0,Station,Contactless,13
31224,31224,4/28/2024,54:17.0,Station,Contactless,13
31225,31225,4/28/2024,59:56.0,Station,Credit Card,8
31226,31226,4/28/2024,01:53.0,Online,Credit Card,2
31227,31227,4/28/2024,03:15.0,Station,Credit Card,10
31228,31228,4/28/2024,10:34.0,Station,Contactless,13
31229,31229,4/28/2024,12:06.0,Station,Credit Card,19
31230,31230,4/28/2024,15:34.0,Online,Credit Card,7
31231,31231,4/28/2024,18:36.0,Online,Credit Card,8
31232,31232,4/28/2024,18:47.0,Online,Contactless,10
31233,31233,4/28/2024,20:23.0,Online,Credit Card,5
31234,31234,4/28/2024,22:23.0,Online,Credit Card,6
31235,31235,4/28/2024,23:34.0,Station,Contactless,35
31236,31236,4/28/2024,26:20.0,Online,Credit Card,3
31237,31237,4/28/2024,27:23.0,Online,Credit Card,8
31238,31238,4/28/2024,27:24.0,Online,Credit Card,7
31239,31239,4/28/2024,30:48.0,Station,Contactless,35
31240,31240,4/28/2024,33:41.0,Online,Contactless,24
31241,31241,4/28/2024,38:38.0,Online,Contactless,15
31242,31242,4/28/2024,44:21.0,Online,Contactless,24
31243,31243,4/28/2024,59:34.0,Station,Credit Card,53
31244,31244,4/28/2024,19:29.0,Online,Contactless,8
31245,31245,4/28/2024,28:23.0,Station,Contactless,35
31246,31246,4/28/2024,30:16.0,Station,Credit Card,13
31247,31247,4/28/2024,33:48.0,Station,Credit Card,13
31248,31248,4/28/2024,41:42.0,Online,Credit Card,2
31249,31249,4/28/2024,45:03.0,Online,Credit Card,8
31250,31250,4/28/2024,52:45.0,Station,Contactless,3
31251,31251,4/28/2024,44:39.0,Online,Contactless,2
31252,31252,4/28/2024,44:41.0,Online,Contactless,2
31253,31253,4/28/2024,20:19.0,Station,Credit Card,3
31254,31254,4/28/2024,30:15.0,Online,Credit Card,13
31255,31255,4/28/2024,47:03.0,Station,Credit Card,35
31256,31256,4/28/2024,55:59.0,Station,Credit Card,35
31257,31257,4/28/2024,57:00.0,Station,Credit Card,4
31258,31258,4/29/2024,16:03.0,Online,Contactless,10
31259,31259,4/29/2024,16:52.0,Online,Contactless,11
31260,31260,4/29/2024,25:05.0,Online,Contactless,11
31261,31261,4/29/2024,37:41.0,Station,Credit Card,13
31262,31262,4/29/2024,48:59.0,Online,Credit Card,10
31263,31263,4/29/2024,53:20.0,Online,Credit Card,10
31264,31264,4/29/2024,02:38.0,Online,Credit Card,76
31265,31265,4/29/2024,05:31.0,Station,Contactless,7
31266,31266,4/29/2024,13:07.0,Online,Contactless,107
31267,31267,4/29/2024,19:27.0,Online,Contactless,5
31268,31268,4/29/2024,26:31.0,Online,Contactless,8
31269,31269,4/29/2024,32:52.0,Station,Credit Card,54
31270,31270,4/29/2024,33:07.0,Online,Contactless,2
31271,31271,4/29/2024,40:18.0,Online,Contactless,10
31272,31272,4/29/2024,58:51.0,Station,Credit Card,19
31273,31273,4/29/2024,02:55.0,Online,Contactless,48
31274,31274,4/29/2024,03:10.0,Online,Contactless,35
31275,31275,4/29/2024,10:20.0,Online,Credit Card,5
31276,31276,4/29/2024,19:59.0,Online,Contactless,59
31277,31277,4/29/2024,22:43.0,Station,Credit Card,3
31278,31278,4/29/2024,27:51.0,Online,Contactless,10
31279,31279,4/29/2024,28:10.0,Station,Credit Card,53
31280,31280,4/29/2024,28:29.0,Online,Contactless,35
31281,31281,4/29/2024,38:00.0,Online,Contactless,53
31282,31282,4/29/2024,46:33.0,Station,Credit Card,12
31283,31283,4/29/2024,07:19.0,Online,Credit Card,3
31284,31284,4/29/2024,15:12.0,Station,Credit Card,10
31285,31285,4/29/2024,25:05.0,Online,Contactless,8
31286,31286,4/29/2024,25:32.0,Online,Credit Card,17
31287,31287,4/29/2024,48:57.0,Station,Credit Card,3
31288,31288,4/29/2024,49:43.0,Online,Credit Card,13
31289,31289,4/29/2024,12:34.0,Online,Contactless,72
31290,31290,4/29/2024,31:31.0,Online,Credit Card,3
31291,31291,4/29/2024,51:40.0,Online,Debit Card,17
31292,31292,4/29/2024,55:41.0,Online,Credit Card,3
31293,31293,4/29/2024,01:19.0,Online,Credit Card,7
31294,31294,4/29/2024,05:19.0,Online,Credit Card,13
31295,31295,4/29/2024,05:50.0,Station,Credit Card,5
31296,31296,4/29/2024,09:51.0,Station,Credit Card,27
31297,31297,4/29/2024,13:43.0,Online,Credit Card,2
31298,31298,4/29/2024,16:59.0,Online,Contactless,16
31299,31299,4/29/2024,58:10.0,Online,Credit Card,8
31300,31300,4/29/2024,02:09.0,Online,Credit Card,18
31301,31301,4/29/2024,03:22.0,Online,Credit Card,70
31302,31302,4/29/2024,07:54.0,Online,Credit Card,3
31303,31303,4/29/2024,08:06.0,Online,Credit Card,67
31304,31304,4/29/2024,10:42.0,Online,Contactless,35
31305,31305,4/29/2024,14:04.0,Online,Contactless,35
31306,31306,4/29/2024,17:54.0,Online,Contactless,35
31307,31307,4/29/2024,30:15.0,Station,Credit Card,151
31308,31308,4/29/2024,41:42.0,Station,Contactless,114
31309,31309,4/29/2024,55:11.0,Online,Credit Card,19
31310,31310,4/29/2024,13:09.0,Online,Credit Card,3
31311,31311,4/29/2024,17:02.0,Station,Contactless,2
31312,31312,4/29/2024,17:11.0,Online,Credit Card,25
31313,31313,4/29/2024,17:40.0,Online,Credit Card,25
31314,31314,4/29/2024,20:56.0,Online,Credit Card,35
31315,31315,4/29/2024,27:05.0,Online,Credit Card,54
31316,31316,4/29/2024,30:42.0,Online,Contactless,19
31317,31317,4/29/2024,32:31.0,Online,Contactless,19
31318,31318,4/29/2024,46:46.0,Online,Debit Card,8
31319,31319,4/29/2024,47:43.0,Online,Contactless,3
31320,31320,4/29/2024,49:33.0,Online,Credit Card,2
31321,31321,4/29/2024,56:42.0,Online,Contactless,10
31322,31322,4/29/2024,57:57.0,Station,Contactless,3
31323,31323,4/29/2024,58:20.0,Online,Debit Card,18
31324,31324,4/29/2024,03:42.0,Station,Credit Card,15
31325,31325,4/29/2024,03:51.0,Station,Credit Card,3
31326,31326,4/29/2024,05:10.0,Online,Credit Card,4
31327,31327,4/29/2024,15:09.0,Online,Credit Card,3
31328,31328,4/29/2024,20:09.0,Online,Contactless,8
31329,31329,4/29/2024,20:31.0,Online,Credit Card,13
31330,31330,4/29/2024,21:55.0,Online,Credit Card,18
31331,31331,4/29/2024,24:18.0,Station,Contactless,23
31332,31332,4/29/2024,26:39.0,Station,Credit Card,35
31333,31333,4/29/2024,47:27.0,Online,Contactless,2
31334,31334,4/29/2024,56:55.0,Station,Credit Card,116
31335,31335,4/29/2024,06:28.0,Online,Credit Card,6
31336,31336,4/29/2024,06:35.0,Online,Credit Card,7
31337,31337,4/29/2024,08:43.0,Online,Credit Card,34
31338,31338,4/29/2024,09:28.0,Online,Credit Card,34
31339,31339,4/29/2024,17:55.0,Station,Credit Card,10
31340,31340,4/29/2024,33:00.0,Station,Credit Card,76
31341,31341,4/29/2024,33:32.0,Station,Contactless,10
31342,31342,4/29/2024,36:09.0,Station,Contactless,24
31343,31343,4/29/2024,38:17.0,Online,Credit Card,13
31344,31344,4/29/2024,38:43.0,Station,Contactless,36
31345,31345,4/29/2024,48:49.0,Station,Credit Card,4
31346,31346,4/29/2024,59:19.0,Online,Credit Card,5
31347,31347,4/29/2024,16:57.0,Station,Credit Card,13
31348,31348,4/29/2024,18:51.0,Online,Credit Card,35
31349,31349,4/29/2024,31:11.0,Online,Debit Card,38
31350,31350,4/29/2024,32:32.0,Station,Contactless,8
31351,31351,4/29/2024,37:18.0,Online,Contactless,13
31352,31352,4/29/2024,43:43.0,Online,Contactless,80
31353,31353,4/29/2024,44:53.0,Online,Debit Card,5
31354,31354,4/29/2024,49:16.0,Station,Credit Card,12
31355,31355,4/29/2024,52:27.0,Online,Credit Card,8
31356,31356,4/29/2024,53:27.0,Online,Contactless,2
31357,31357,4/29/2024,54:39.0,Station,Credit Card,3
31358,31358,4/29/2024,54:55.0,Online,Contactless,2
31359,31359,4/29/2024,43:44.0,Online,Contactless,53
31360,31360,4/29/2024,48:34.0,Station,Contactless,3
31361,31361,4/29/2024,53:32.0,Online,Credit Card,10
31362,31362,4/29/2024,54:33.0,Station,Contactless,3
31363,31363,4/29/2024,56:05.0,Online,Credit Card,78
31364,31364,4/29/2024,02:52.0,Station,Contactless,3
31365,31365,4/29/2024,05:05.0,Station,Debit Card,7
31366,31366,4/29/2024,05:54.0,Station,Credit Card,2
31367,31367,4/29/2024,08:10.0,Station,Contactless,3
31368,31368,4/29/2024,08:30.0,Online,Credit Card,7
31369,31369,4/29/2024,08:31.0,Station,Contactless,3
31370,31370,4/29/2024,09:38.0,Station,Credit Card,53
31371,31371,4/29/2024,18:25.0,Station,Credit Card,13
31372,31372,4/29/2024,21:06.0,Online,Credit Card,4
31373,31373,4/29/2024,26:54.0,Station,Credit Card,3
31374,31374,4/29/2024,31:53.0,Station,Credit Card,65
31375,31375,4/29/2024,41:23.0,Station,Contactless,16
31376,31376,4/29/2024,43:23.0,Station,Credit Card,19
31377,31377,4/29/2024,47:46.0,Station,Credit Card,3
31378,31378,4/29/2024,57:58.0,Online,Contactless,12
31379,31379,4/29/2024,09:20.0,Station,Credit Card,35
31380,31380,4/29/2024,16:40.0,Online,Credit Card,5
31381,31381,4/29/2024,31:49.0,Online,Contactless,10
31382,31382,4/29/2024,32:21.0,Online,Contactless,3
31383,31383,4/29/2024,04:23.0,Online,Contactless,4
31384,31384,4/29/2024,06:11.0,Online,Credit Card,7
31385,31385,4/29/2024,08:18.0,Station,Contactless,19
31386,31386,4/29/2024,10:42.0,Station,Credit Card,3
31387,31387,4/29/2024,11:05.0,Online,Credit Card,7
31388,31388,4/29/2024,14:18.0,Station,Credit Card,8
31389,31389,4/29/2024,17:16.0,Station,Contactless,53
31390,31390,4/29/2024,25:39.0,Station,Credit Card,16
31391,31391,4/29/2024,30:24.0,Station,Debit Card,9
31392,31392,4/29/2024,30:39.0,Station,Credit Card,9
31393,31393,4/29/2024,32:35.0,Station,Credit Card,69
31394,31394,4/29/2024,33:55.0,Station,Credit Card,9
31395,31395,4/29/2024,35:42.0,Station,Debit Card,9
31396,31396,4/29/2024,36:02.0,Station,Contactless,3
31397,31397,4/29/2024,41:05.0,Station,Credit Card,9
31398,31398,4/29/2024,44:06.0,Station,Credit Card,9
31399,31399,4/29/2024,44:52.0,Station,Credit Card,67
31400,31400,4/29/2024,46:18.0,Online,Credit Card,52
31401,31401,4/29/2024,46:19.0,Online,Contactless,3
31402,31402,4/29/2024,47:54.0,Online,Contactless,3
31403,31403,4/29/2024,50:36.0,Online,Contactless,3
31404,31404,4/29/2024,51:05.0,Online,Credit Card,7
31405,31405,4/29/2024,52:38.0,Online,Contactless,5
31406,31406,4/29/2024,54:05.0,Online,Credit Card,70
31407,31407,4/29/2024,57:09.0,Online,Contactless,31
31408,31408,4/29/2024,00:34.0,Station,Debit Card,200
31409,31409,4/29/2024,03:07.0,Station,Debit Card,113
31410,31410,4/29/2024,06:27.0,Station,Credit Card,114
31411,31411,4/29/2024,10:23.0,Station,Contactless,25
31412,31412,4/29/2024,12:09.0,Station,Credit Card,70
31413,31413,4/29/2024,19:13.0,Online,Contactless,151
31414,31414,4/29/2024,24:10.0,Station,Contactless,70
31415,31415,4/29/2024,30:04.0,Online,Credit Card,70
31416,31416,4/29/2024,38:51.0,Station,Credit Card,5
31417,31417,4/29/2024,39:54.0,Station,Credit Card,13
31418,31418,4/29/2024,41:04.0,Online,Credit Card,70
31419,31419,4/29/2024,43:18.0,Online,Credit Card,70
31420,31420,4/29/2024,44:54.0,Station,Credit Card,6
31421,31421,4/29/2024,48:30.0,Online,Contactless,2
31422,31422,4/29/2024,48:32.0,Online,Credit Card,13
31423,31423,4/29/2024,49:10.0,Station,Contactless,6
31424,31424,4/29/2024,53:06.0,Station,Contactless,6
31425,31425,4/29/2024,53:08.0,Online,Contactless,78
31426,31426,4/29/2024,53:10.0,Online,Credit Card,70
31427,31427,4/29/2024,55:57.0,Station,Contactless,6
31428,31428,4/29/2024,58:52.0,Online,Contactless,6
31429,31429,4/29/2024,00:03.0,Online,Contactless,8
31430,31430,4/29/2024,03:56.0,Station,Contactless,54
31431,31431,4/29/2024,05:26.0,Station,Credit Card,19
31432,31432,4/29/2024,06:51.0,Station,Credit Card,5
31433,31433,4/29/2024,12:41.0,Online,Credit Card,11
31434,31434,4/29/2024,13:34.0,Station,Credit Card,19
31435,31435,4/29/2024,14:55.0,Online,Credit Card,35
31436,31436,4/29/2024,26:21.0,Online,Credit Card,2
31437,31437,4/29/2024,44:29.0,Station,Credit Card,13
