Ticket_ID,Transaction_ID,Ticket_Class,Ticket_Type
26187,26187,Standard,Advance
26188,26188,Standard,Off-Peak
26189,26189,Standard,Off-Peak
26190,26190,Standard,Off-Peak
26191,26191,Standard,Off-Peak
26192,26192,Standard,Off-Peak
26193,26193,Standard,Advance
26194,26194,Standard,Off-Peak
26195,26195,Standard,Advance
26196,26196,Standard,Advance
26197,26197,Standard,Off-Peak
26198,26198,Standard,Advance
26199,26199,Standard,Off-Peak
26200,26200,Standard,Advance
26201,26201,Standard,Off-Peak
26202,26202,Standard,Off-Peak
26203,26203,Standard,Off-Peak
26204,26204,Standard,Off-Peak
26205,26205,Standard,Advance
26206,26206,Standard,Off-Peak
26207,26207,Standard,Advance
26208,26208,Standard,Advance
26209,26209,Standard,Off-Peak
26210,26210,Standard,Advance
26211,26211,Standard,Off-Peak
26212,26212,Standard,Off-Peak
26213,26213,Standard,Off-Peak
26214,26214,Standard,Off-Peak
26215,26215,Standard,Off-Peak
26216,26216,Standard,Off-Peak
26217,26217,Standard,Advance
26218,26218,Standard,Off-Peak
26219,26219,Standard,Advance
26220,26220,Standard,Off-Peak
26221,26221,Standard,Off-Peak
26222,26222,Standard,Advance
26223,26223,Standard,Advance
26224,26224,Standard,Off-Peak
26225,26225,Standard,Advance
26226,26226,Standard,Advance
26227,26227,Standard,Off-Peak
26228,26228,Standard,Advance
26229,26229,Standard,Advance
26230,26230,Standard,Advance
26231,26231,Standard,Off-Peak
26232,26232,Standard,Advance
26233,26233,Standard,Anytime
26234,26234,Standard,Anytime
26235,26235,Standard,Anytime
26236,26236,Standard,Anytime
26237,26237,Standard,Anytime
26238,26238,Standard,Anytime
26239,26239,Standard,Anytime
26240,26240,Standard,Anytime
26241,26241,Standard,Anytime
26242,26242,Standard,Anytime
26243,26243,Standard,Advance
26244,26244,Standard,Anytime
26245,26245,Standard,Anytime
26246,26246,Standard,Anytime
26247,26247,Standard,Anytime
26248,26248,Standard,Anytime
26249,26249,Standard,Anytime
26250,26250,Standard,Anytime
26251,26251,Standard,Advance
26252,26252,Standard,Anytime
26253,26253,Standard,Anytime
26254,26254,Standard,Anytime
26255,26255,Standard,Anytime
26256,26256,Standard,Anytime
26257,26257,Standard,Anytime
26258,26258,Standard,Advance
26259,26259,Standard,Anytime
26260,26260,Standard,Anytime
26261,26261,Standard,Advance
26262,26262,Standard,Advance
26263,26263,Standard,Advance
26264,26264,Standard,Advance
26265,26265,Standard,Anytime
26266,26266,Standard,Anytime
26267,26267,Standard,Anytime
26268,26268,Standard,Anytime
26269,26269,Standard,Anytime
26270,26270,Standard,Anytime
26271,26271,Standard,Anytime
26272,26272,Standard,Anytime
26273,26273,Standard,Anytime
26274,26274,Standard,Advance
26275,26275,Standard,Advance
26276,26276,Standard,Advance
26277,26277,Standard,Advance
26278,26278,Standard,Advance
26279,26279,Standard,Advance
26280,26280,Standard,Advance
26281,26281,Standard,Anytime
26282,26282,Standard,Anytime
26283,26283,Standard,Anytime
26284,26284,Standard,Anytime
26285,26285,Standard,Advance
26286,26286,Standard,Off-Peak
26287,26287,Standard,Off-Peak
26288,26288,Standard,Off-Peak
26289,26289,Standard,Advance
26290,26290,Standard,Off-Peak
26291,26291,Standard,Off-Peak
26292,26292,Standard,Advance
26293,26293,Standard,Advance
26294,26294,Standard,Advance
26295,26295,Standard,Advance
26296,26296,Standard,Advance
26297,26297,Standard,Advance
26298,26298,Standard,Advance
26299,26299,Standard,Advance
26300,26300,Standard,Advance
26301,26301,Standard,Advance
26302,26302,Standard,Advance
26303,26303,Standard,Advance
26304,26304,Standard,Advance
26305,26305,Standard,Advance
26306,26306,Standard,Advance
26307,26307,Standard,Advance
26308,26308,Standard,Advance
26309,26309,Standard,Advance
26310,26310,Standard,Advance
26311,26311,Standard,Advance
26312,26312,Standard,Advance
26313,26313,Standard,Advance
26314,26314,Standard,Advance
26315,26315,Standard,Advance
26316,26316,Standard,Advance
26317,26317,Standard,Advance
26318,26318,Standard,Advance
26319,26319,Standard,Advance
26320,26320,Standard,Advance
26321,26321,Standard,Advance
26322,26322,Standard,Advance
26323,26323,Standard,Advance
26324,26324,Standard,Advance
26325,26325,Standard,Advance
26326,26326,Standard,Advance
26327,26327,Standard,Advance
26328,26328,Standard,Advance
26329,26329,Standard,Off-Peak
26330,26330,Standard,Off-Peak
26331,26331,Standard,Off-Peak
26332,26332,Standard,Advance
26333,26333,Standard,Off-Peak
26334,26334,Standard,Off-Peak
26335,26335,Standard,Off-Peak
26336,26336,Standard,Advance
26337,26337,Standard,Advance
26338,26338,Standard,Off-Peak
26339,26339,Standard,Advance
26340,26340,Standard,Off-Peak
26341,26341,Standard,Off-Peak
26342,26342,Standard,Advance
26343,26343,Standard,Advance
26344,26344,Standard,Advance
26345,26345,Standard,Advance
26346,26346,Standard,Off-Peak
26347,26347,Standard,Off-Peak
26348,26348,Standard,Off-Peak
26349,26349,Standard,Off-Peak
26350,26350,Standard,Off-Peak
26351,26351,Standard,Advance
26352,26352,Standard,Advance
26353,26353,Standard,Off-Peak
26354,26354,Standard,Advance
26355,26355,Standard,Advance
26356,26356,Standard,Advance
26357,26357,Standard,Advance
26358,26358,Standard,Advance
26359,26359,Standard,Advance
26360,26360,Standard,Off-Peak
26361,26361,Standard,Advance
26362,26362,Standard,Off-Peak
26363,26363,Standard,Off-Peak
26364,26364,Standard,Off-Peak
26365,26365,Standard,Off-Peak
26366,26366,Standard,Off-Peak
26367,26367,Standard,Advance
26368,26368,Standard,Anytime
26369,26369,Standard,Advance
26370,26370,Standard,Anytime
26371,26371,Standard,Anytime
26372,26372,Standard,Anytime
26373,26373,Standard,Anytime
26374,26374,Standard,Anytime
26375,26375,Standard,Advance
26376,26376,Standard,Advance
26377,26377,Standard,Advance
26378,26378,Standard,Anytime
26379,26379,Standard,Anytime
26380,26380,Standard,Anytime
26381,26381,Standard,Anytime
26382,26382,Standard,Anytime
26383,26383,Standard,Anytime
26384,26384,Standard,Anytime
26385,26385,Standard,Anytime
26386,26386,Standard,Anytime
26387,26387,Standard,Anytime
26388,26388,Standard,Anytime
26389,26389,Standard,Advance
26390,26390,Standard,Anytime
26391,26391,Standard,Anytime
26392,26392,Standard,Anytime
26393,26393,Standard,Anytime
26394,26394,Standard,Advance
26395,26395,Standard,Anytime
26396,26396,Standard,Anytime
26397,26397,Standard,Anytime
26398,26398,Standard,Advance
26399,26399,Standard,Anytime
26400,26400,Standard,Anytime
26401,26401,Standard,Anytime
26402,26402,Standard,Anytime
26403,26403,Standard,Anytime
26404,26404,Standard,Anytime
26405,26405,Standard,Anytime
26406,26406,Standard,Anytime
26407,26407,Standard,Advance
26408,26408,Standard,Anytime
26409,26409,Standard,Anytime
26410,26410,Standard,Advance
26411,26411,Standard,Advance
26412,26412,Standard,Off-Peak
26413,26413,Standard,Off-Peak
26414,26414,Standard,Advance
26415,26415,Standard,Anytime
26416,26416,Standard,Advance
26417,26417,Standard,Advance
26418,26418,Standard,Off-Peak
26419,26419,Standard,Advance
26420,26420,Standard,Advance
26421,26421,Standard,Advance
26422,26422,Standard,Advance
26423,26423,Standard,Advance
26424,26424,Standard,Advance
26425,26425,Standard,Advance
26426,26426,Standard,Advance
26427,26427,Standard,Advance
26428,26428,Standard,Advance
26429,26429,Standard,Advance
26430,26430,Standard,Advance
26431,26431,Standard,Advance
26432,26432,Standard,Advance
26433,26433,Standard,Advance
26434,26434,Standard,Advance
26435,26435,Standard,Off-Peak
26436,26436,Standard,Advance
26437,26437,Standard,Advance
26438,26438,Standard,Advance
26439,26439,Standard,Advance
26440,26440,Standard,Advance
26441,26441,Standard,Advance
26442,26442,Standard,Advance
26443,26443,Standard,Advance
26444,26444,Standard,Advance
26445,26445,Standard,Advance
26446,26446,Standard,Advance
26447,26447,Standard,Advance
26448,26448,Standard,Advance
26449,26449,Standard,Advance
26450,26450,Standard,Off-Peak
26451,26451,Standard,Off-Peak
26452,26452,Standard,Advance
26453,26453,Standard,Advance
26454,26454,Standard,Off-Peak
26455,26455,Standard,Off-Peak
26456,26456,Standard,Advance
26457,26457,Standard,Off-Peak
26458,26458,Standard,Advance
26459,26459,Standard,Advance
26460,26460,Standard,Advance
26461,26461,Standard,Off-Peak
26462,26462,Standard,Advance
26463,26463,Standard,Off-Peak
26464,26464,Standard,Advance
26465,26465,Standard,Advance
26466,26466,Standard,Advance
26467,26467,Standard,Advance
26468,26468,Standard,Advance
26469,26469,Standard,Off-Peak
26470,26470,Standard,Off-Peak
26471,26471,Standard,Advance
26472,26472,Standard,Advance
26473,26473,Standard,Off-Peak
26474,26474,Standard,Advance
26475,26475,Standard,Advance
26476,26476,Standard,Off-Peak
26477,26477,Standard,Off-Peak
26478,26478,Standard,Off-Peak
26479,26479,Standard,Off-Peak
26480,26480,Standard,Advance
26481,26481,Standard,Off-Peak
26482,26482,Standard,Off-Peak
26483,26483,Standard,Off-Peak
26484,26484,Standard,Off-Peak
26485,26485,Standard,Off-Peak
26486,26486,Standard,Anytime
26487,26487,Standard,Anytime
26488,26488,Standard,Anytime
26489,26489,Standard,Advance
26490,26490,Standard,Advance
26491,26491,Standard,Anytime
26492,26492,Standard,Advance
26493,26493,Standard,Advance
26494,26494,Standard,Anytime
26495,26495,Standard,Advance
26496,26496,Standard,Advance
26497,26497,Standard,Anytime
26498,26498,Standard,Anytime
26499,26499,Standard,Off-Peak
26500,26500,Standard,Anytime
26501,26501,Standard,Anytime
26502,26502,Standard,Anytime
26503,26503,Standard,Anytime
26504,26504,Standard,Anytime
26505,26505,Standard,Anytime
26506,26506,Standard,Anytime
26507,26507,Standard,Anytime
26508,26508,Standard,Anytime
26509,26509,Standard,Anytime
26510,26510,Standard,Anytime
26511,26511,Standard,Anytime
26512,26512,Standard,Anytime
26513,26513,Standard,Anytime
26514,26514,Standard,Anytime
26515,26515,Standard,Anytime
26516,26516,Standard,Anytime
26517,26517,Standard,Advance
26518,26518,Standard,Anytime
26519,26519,Standard,Anytime
26520,26520,Standard,Advance
26521,26521,Standard,Advance
26522,26522,Standard,Advance
26523,26523,Standard,Advance
26524,26524,Standard,Anytime
26525,26525,Standard,Anytime
26526,26526,Standard,Advance
26527,26527,Standard,Anytime
26528,26528,Standard,Anytime
26529,26529,Standard,Anytime
26530,26530,Standard,Advance
26531,26531,Standard,Anytime
26532,26532,Standard,Anytime
26533,26533,Standard,Anytime
26534,26534,Standard,Advance
26535,26535,Standard,Advance
26536,26536,Standard,Off-Peak
26537,26537,Standard,Advance
26538,26538,Standard,Advance
26539,26539,Standard,Advance
26540,26540,Standard,Advance
26541,26541,Standard,Advance
26542,26542,Standard,Advance
26543,26543,Standard,Advance
26544,26544,Standard,Advance
26545,26545,Standard,Advance
26546,26546,Standard,Advance
26547,26547,Standard,Anytime
26548,26548,Standard,Anytime
26549,26549,Standard,Anytime
26550,26550,Standard,Anytime
26551,26551,Standard,Anytime
26552,26552,Standard,Off-Peak
26553,26553,Standard,Off-Peak
26554,26554,Standard,Advance
26555,26555,Standard,Advance
26556,26556,Standard,Advance
26557,26557,Standard,Advance
26558,26558,Standard,Off-Peak
26559,26559,Standard,Off-Peak
26560,26560,Standard,Advance
26561,26561,Standard,Off-Peak
26562,26562,Standard,Off-Peak
26563,26563,Standard,Off-Peak
26564,26564,Standard,Off-Peak
26565,26565,Standard,Off-Peak
26566,26566,Standard,Advance
26567,26567,Standard,Advance
26568,26568,Standard,Advance
26569,26569,Standard,Advance
26570,26570,Standard,Off-Peak
26571,26571,Standard,Advance
26572,26572,Standard,Advance
26573,26573,Standard,Advance
26574,26574,Standard,Off-Peak
26575,26575,Standard,Off-Peak
26576,26576,Standard,Advance
26577,26577,Standard,Advance
26578,26578,Standard,Advance
26579,26579,Standard,Advance
26580,26580,Standard,Advance
26581,26581,Standard,Advance
26582,26582,Standard,Advance
26583,26583,Standard,Advance
26584,26584,Standard,Advance
26585,26585,Standard,Advance
26586,26586,Standard,Advance
26587,26587,Standard,Advance
26588,26588,Standard,Off-Peak
26589,26589,Standard,Off-Peak
26590,26590,Standard,Off-Peak
26591,26591,Standard,Advance
26592,26592,Standard,Advance
26593,26593,Standard,Advance
26594,26594,Standard,Advance
26595,26595,Standard,Advance
26596,26596,Standard,Advance
26597,26597,Standard,Advance
26598,26598,Standard,Advance
26599,26599,Standard,Advance
26600,26600,Standard,Advance
26601,26601,Standard,Advance
26602,26602,Standard,Advance
26603,26603,Standard,Advance
26604,26604,Standard,Advance
26605,26605,Standard,Advance
26606,26606,Standard,Off-Peak
26607,26607,Standard,Off-Peak
26608,26608,Standard,Off-Peak
26609,26609,Standard,Off-Peak
26610,26610,Standard,Off-Peak
26611,26611,Standard,Off-Peak
26612,26612,Standard,Off-Peak
26613,26613,Standard,Off-Peak
26614,26614,Standard,Advance
26615,26615,Standard,Advance
26616,26616,Standard,Off-Peak
26617,26617,Standard,Off-Peak
26618,26618,Standard,Advance
26619,26619,Standard,Advance
26620,26620,Standard,Advance
26621,26621,Standard,Advance
26622,26622,Standard,Off-Peak
26623,26623,Standard,Off-Peak
26624,26624,Standard,Off-Peak
26625,26625,Standard,Off-Peak
26626,26626,Standard,Advance
26627,26627,Standard,Off-Peak
26628,26628,Standard,Off-Peak
26629,26629,Standard,Advance
26630,26630,Standard,Off-Peak
26631,26631,Standard,Off-Peak
26632,26632,Standard,Off-Peak
26633,26633,Standard,Advance
26634,26634,Standard,Advance
26635,26635,Standard,Off-Peak
26636,26636,Standard,Off-Peak
26637,26637,Standard,Off-Peak
26638,26638,Standard,Advance
26639,26639,Standard,Off-Peak
26640,26640,Standard,Off-Peak
26641,26641,Standard,Anytime
26642,26642,Standard,Anytime
26643,26643,Standard,Anytime
26644,26644,Standard,Anytime
26645,26645,Standard,Advance
26646,26646,Standard,Anytime
26647,26647,Standard,Anytime
26648,26648,Standard,Anytime
26649,26649,Standard,Anytime
26650,26650,Standard,Anytime
26651,26651,Standard,Advance
26652,26652,Standard,Anytime
26653,26653,Standard,Anytime
26654,26654,Standard,Anytime
26655,26655,Standard,Anytime
26656,26656,Standard,Anytime
26657,26657,Standard,Anytime
26658,26658,Standard,Anytime
26659,26659,Standard,Anytime
26660,26660,Standard,Advance
26661,26661,Standard,Advance
26662,26662,Standard,Anytime
26663,26663,Standard,Anytime
26664,26664,Standard,Anytime
26665,26665,Standard,Off-Peak
26666,26666,Standard,Anytime
26667,26667,Standard,Advance
26668,26668,Standard,Anytime
26669,26669,Standard,Anytime
26670,26670,Standard,Advance
26671,26671,Standard,Anytime
26672,26672,Standard,Anytime
26673,26673,Standard,Anytime
26674,26674,Standard,Anytime
26675,26675,Standard,Anytime
26676,26676,Standard,Anytime
26677,26677,Standard,Anytime
26678,26678,Standard,Anytime
26679,26679,Standard,Anytime
26680,26680,Standard,Advance
26681,26681,Standard,Anytime
26682,26682,Standard,Anytime
26683,26683,Standard,Advance
26684,26684,Standard,Anytime
26685,26685,Standard,Anytime
26686,26686,Standard,Anytime
26687,26687,Standard,Anytime
26688,26688,Standard,Advance
26689,26689,Standard,Advance
26690,26690,Standard,Advance
26691,26691,Standard,Advance
26692,26692,Standard,Anytime
26693,26693,Standard,Anytime
26694,26694,Standard,Anytime
26695,26695,Standard,Anytime
26696,26696,Standard,Anytime
26697,26697,Standard,Anytime
26698,26698,Standard,Anytime
26699,26699,Standard,Anytime
26700,26700,Standard,Anytime
26701,26701,Standard,Anytime
26702,26702,Standard,Off-Peak
26703,26703,Standard,Off-Peak
26704,26704,Standard,Off-Peak
26705,26705,Standard,Advance
26706,26706,Standard,Anytime
26707,26707,Standard,Off-Peak
26708,26708,Standard,Advance
26709,26709,Standard,Advance
26710,26710,Standard,Off-Peak
26711,26711,Standard,Advance
26712,26712,Standard,Advance
26713,26713,Standard,Advance
26714,26714,Standard,Advance
26715,26715,Standard,Advance
26716,26716,Standard,Advance
26717,26717,Standard,Advance
26718,26718,Standard,Off-Peak
26719,26719,Standard,Advance
26720,26720,Standard,Advance
26721,26721,Standard,Advance
26722,26722,Standard,Advance
26723,26723,Standard,Advance
26724,26724,Standard,Advance
26725,26725,Standard,Off-Peak
26726,26726,Standard,Advance
26727,26727,Standard,Advance
26728,26728,Standard,Advance
26729,26729,Standard,Advance
26730,26730,Standard,Advance
26731,26731,Standard,Advance
26732,26732,Standard,Advance
26733,26733,Standard,Advance
26734,26734,Standard,Advance
26735,26735,Standard,Advance
26736,26736,Standard,Advance
26737,26737,Standard,Advance
26738,26738,Standard,Off-Peak
26739,26739,Standard,Advance
26740,26740,Standard,Advance
26741,26741,Standard,Advance
26742,26742,Standard,Off-Peak
26743,26743,Standard,Advance
26744,26744,Standard,Advance
26745,26745,Standard,Off-Peak
26746,26746,Standard,Advance
26747,26747,Standard,Advance
26748,26748,Standard,Advance
26749,26749,Standard,Advance
26750,26750,Standard,Advance
26751,26751,Standard,Advance
26752,26752,Standard,Advance
26753,26753,Standard,Advance
26754,26754,Standard,Off-Peak
26755,26755,Standard,Advance
26756,26756,Standard,Off-Peak
26757,26757,Standard,Off-Peak
26758,26758,Standard,Advance
26759,26759,Standard,Off-Peak
26760,26760,Standard,Advance
26761,26761,Standard,Off-Peak
26762,26762,Standard,Advance
26763,26763,Standard,Advance
26764,26764,Standard,Advance
26765,26765,Standard,Off-Peak
26766,26766,Standard,Advance
26767,26767,Standard,Advance
26768,26768,Standard,Off-Peak
26769,26769,Standard,Advance
26770,26770,Standard,Off-Peak
26771,26771,Standard,Off-Peak
26772,26772,Standard,Advance
26773,26773,Standard,Advance
26774,26774,Standard,Advance
26775,26775,Standard,Advance
26776,26776,Standard,Off-Peak
26777,26777,Standard,Off-Peak
26778,26778,Standard,Off-Peak
26779,26779,Standard,Anytime
26780,26780,Standard,Anytime
26781,26781,Standard,Anytime
26782,26782,Standard,Anytime
26783,26783,Standard,Anytime
26784,26784,Standard,Anytime
26785,26785,Standard,Anytime
26786,26786,Standard,Anytime
26787,26787,Standard,Anytime
26788,26788,Standard,Advance
26789,26789,Standard,Advance
26790,26790,Standard,Advance
26791,26791,Standard,Anytime
26792,26792,Standard,Advance
26793,26793,Standard,Advance
26794,26794,Standard,Off-Peak
26795,26795,Standard,Advance
26796,26796,Standard,Anytime
