Journey_ID,Ticket_ID,Date_of_Journey,Departure_Station,Departure_Station,Departure_Time,Arrival_Time,Actual_Arrival_Time,Journey_Status,Reason_for_Delay
24709,24711,4/5/2024,Manchester Piccadilly,Liverpool Lime Street,45:00.0,15:00.0,15:00.0,On-time,NULL
24710,24712,4/5/2024,London Euston,Birmingham New Street,00:00.0,20:00.0,20:00.0,On-time,NULL
24711,24713,4/4/2024,London Paddington,Reading,00:00.0,00:00.0,00:00.0,On-time,NULL
24712,24714,4/4/2024,London Kings Cross,York,15:00.0,05:00.0,05:00.0,On-time,NULL
24713,24715,4/4/2024,London Kings Cross,York,15:00.0,05:00.0,05:00.0,On-time,NULL
24714,24716,4/5/2024,Manchester Piccadilly,Liverpool Lime Street,15:00.0,45:00.0,45:00.0,On-time,NULL
24715,24717,4/5/2024,Manchester Piccadilly,Sheffield,15:00.0,00:00.0,00:00.0,On-time,NULL
24716,24718,4/5/2024,Liverpool Lime Street,Manchester Piccadilly,15:00.0,45:00.0,45:00.0,On-time,NULL
24717,24719,4/5/2024,London Paddington,Reading,15:00.0,15:00.0,15:00.0,On-time,NULL
24718,24720,4/5/2024,Manchester Piccadilly,Liverpool Lime Street,00:00.0,30:00.0,30:00.0,On-time,NULL
24719,24721,4/5/2024,Manchester Piccadilly,Liverpool Lime Street,00:00.0,30:00.0,30:00.0,On-time,NULL
24720,24722,4/5/2024,London Euston,Birmingham New Street,00:00.0,20:00.0,20:00.0,On-time,NULL
24721,24723,4/5/2024,Birmingham New Street,London St Pancras,15:00.0,35:00.0,35:00.0,On-time,NULL
24722,24724,4/5/2024,Liverpool Lime Street,Manchester Piccadilly,30:00.0,00:00.0,00:00.0,On-time,NULL
24723,24725,4/5/2024,Liverpool Lime Street,Manchester Piccadilly,00:00.0,30:00.0,30:00.0,On-time,NULL
24724,24726,4/5/2024,Liverpool Lime Street,Manchester Piccadilly,30:00.0,00:00.0,00:00.0,On-time,NULL
24725,24727,4/5/2024,London Euston,Birmingham New Street,30:00.0,50:00.0,50:00.0,On-time,NULL
24726,24728,4/6/2024,Manchester Piccadilly,Leeds,30:00.0,15:00.0,15:00.0,On-time,NULL
24727,24729,4/5/2024,York,Durham,45:00.0,35:00.0,35:00.0,On-time,NULL
24728,24730,4/5/2024,Liverpool Lime Street,Manchester Piccadilly,45:00.0,15:00.0,15:00.0,On-time,NULL
24729,24731,4/5/2024,London Paddington,Reading,00:00.0,00:00.0,00:00.0,On-time,NULL
24730,24732,4/5/2024,Manchester Piccadilly,Nottingham,00:00.0,00:00.0,00:00.0,On-time,NULL
24731,24733,4/5/2024,Manchester Piccadilly,Nottingham,00:00.0,00:00.0,00:00.0,On-time,NULL
24732,24734,4/5/2024,London Paddington,Reading,00:00.0,00:00.0,00:00.0,On-time,NULL
24733,24735,4/5/2024,London Euston,Birmingham New Street,15:00.0,35:00.0,35:00.0,On-time,NULL
24734,24736,4/6/2024,London St Pancras,Birmingham New Street,30:00.0,50:00.0,50:00.0,On-time,NULL
24735,24737,4/5/2024,London Paddington,Reading,30:00.0,30:00.0,30:00.0,On-time,NULL
24736,24738,4/6/2024,Birmingham New Street,London Euston,45:00.0,05:00.0,05:00.0,On-time,NULL
24737,24739,4/5/2024,London Paddington,Reading,45:00.0,45:00.0,45:00.0,On-time,NULL
24738,24740,4/5/2024,Manchester Piccadilly,London Paddington,45:00.0,00:00.0,00:00.0,On-time,NULL
24739,24741,4/6/2024,Manchester Piccadilly,Liverpool Lime Street,00:00.0,30:00.0,30:00.0,On-time,NULL
24740,24742,4/6/2024,London St Pancras,Birmingham New Street,00:00.0,20:00.0,20:00.0,On-time,NULL
24741,24743,4/6/2024,Manchester Piccadilly,Liverpool Lime Street,00:00.0,30:00.0,30:00.0,On-time,NULL
24742,24744,4/6/2024,Liverpool Lime Street,Manchester Piccadilly,00:00.0,30:00.0,30:00.0,On-time,NULL
24743,24745,4/6/2024,Manchester Piccadilly,Liverpool Lime Street,00:00.0,30:00.0,30:00.0,On-time,NULL
24744,24746,4/6/2024,London Paddington,Reading,00:00.0,00:00.0,00:00.0,On-time,NULL
24745,24747,4/6/2024,Liverpool Lime Street,Manchester Piccadilly,15:00.0,45:00.0,45:00.0,On-time,NULL
24746,24748,4/6/2024,Liverpool Lime Street,Manchester Piccadilly,15:00.0,45:00.0,45:00.0,On-time,NULL
24747,24749,4/5/2024,London Kings Cross,York,30:00.0,20:00.0,20:00.0,On-time,NULL
24748,24750,4/6/2024,London Kings Cross,York,30:00.0,20:00.0,20:00.0,On-time,NULL
24749,24751,4/5/2024,Manchester Piccadilly,Liverpool Lime Street,30:00.0,00:00.0,20:00.0,Delayed,Weather Conditions
24750,24752,4/6/2024,Liverpool Lime Street,Manchester Piccadilly,00:00.0,30:00.0,30:00.0,On-time,NULL
24751,24753,4/5/2024,Liverpool Lime Street,Manchester Piccadilly,15:00.0,45:00.0,45:00.0,On-time,NULL
24752,24754,4/5/2024,Manchester Piccadilly,Liverpool Lime Street,15:00.0,45:00.0,45:00.0,On-time,NULL
24753,24755,4/5/2024,Liverpool Lime Street,Manchester Piccadilly,15:00.0,45:00.0,45:00.0,On-time,NULL
24754,24756,4/5/2024,Liverpool Lime Street,Manchester Piccadilly,15:00.0,45:00.0,45:00.0,On-time,NULL
24755,24757,4/5/2024,London Euston,Birmingham New Street,15:00.0,35:00.0,35:00.0,On-time,NULL
24756,24758,4/5/2024,London St Pancras,Birmingham New Street,30:00.0,50:00.0,50:00.0,On-time,NULL
24757,24759,4/5/2024,London Kings Cross,York,30:00.0,20:00.0,20:00.0,On-time,NULL
24758,24760,4/6/2024,London St Pancras,Birmingham New Street,45:00.0,05:00.0,05:00.0,On-time,NULL
24759,24761,4/6/2024,Manchester Piccadilly,London Paddington,45:00.0,00:00.0,00:00.0,On-time,NULL
24760,24762,4/6/2024,London Euston,Birmingham New Street,15:00.0,35:00.0,35:00.0,On-time,NULL
24761,24763,4/6/2024,London Euston,Birmingham New Street,15:00.0,35:00.0,35:00.0,On-time,NULL
24762,24764,4/5/2024,Manchester Piccadilly,Liverpool Lime Street,30:00.0,00:00.0,00:00.0,On-time,NULL
24763,24765,4/5/2024,Liverpool Lime Street,London Euston,30:00.0,45:00.0,46:00.0,Delayed,Traffic
24764,24766,4/5/2024,London Paddington,Reading,15:00.0,15:00.0,15:00.0,On-time,NULL
24765,24767,4/5/2024,London Kings Cross,York,15:00.0,05:00.0,05:00.0,On-time,NULL
24766,24768,4/5/2024,London Paddington,Reading,15:00.0,15:00.0,15:00.0,On-time,NULL
24767,24769,4/5/2024,Manchester Piccadilly,Liverpool Lime Street,15:00.0,45:00.0,45:00.0,On-time,NULL
24768,24770,4/5/2024,Manchester Piccadilly,Liverpool Lime Street,15:00.0,45:00.0,45:00.0,On-time,NULL
24769,24771,4/5/2024,London Paddington,Reading,15:00.0,15:00.0,15:00.0,On-time,NULL
24770,24772,4/5/2024,London Paddington,Reading,15:00.0,15:00.0,15:00.0,On-time,NULL
24771,24773,4/5/2024,London Kings Cross,York,15:00.0,05:00.0,05:00.0,On-time,NULL
24772,24774,4/5/2024,Manchester Piccadilly,Liverpool Lime Street,15:00.0,45:00.0,45:00.0,On-time,NULL
24773,24775,4/6/2024,London Paddington,Reading,15:00.0,15:00.0,15:00.0,On-time,NULL
24774,24776,4/5/2024,London Euston,Birmingham New Street,30:00.0,50:00.0,50:00.0,On-time,NULL
24775,24777,4/5/2024,London Euston,Manchester Piccadilly,30:00.0,20:00.0,20:00.0,On-time,NULL
24776,24778,4/5/2024,London Kings Cross,York,30:00.0,20:00.0,20:00.0,On-time,NULL
24777,24779,4/5/2024,Birmingham New Street,London St Pancras,30:00.0,50:00.0,50:00.0,On-time,NULL
24778,24780,4/5/2024,London Kings Cross,York,45:00.0,35:00.0,35:00.0,On-time,NULL
24779,24781,4/5/2024,London St Pancras,Birmingham New Street,45:00.0,05:00.0,05:00.0,On-time,NULL
24780,24782,4/6/2024,London Kings Cross,York,00:00.0,50:00.0,50:00.0,On-time,NULL
24781,24783,4/6/2024,Manchester Piccadilly,Liverpool Lime Street,00:00.0,30:00.0,30:00.0,On-time,NULL
24782,24784,4/6/2024,Liverpool Lime Street,Manchester Piccadilly,15:00.0,45:00.0,45:00.0,On-time,NULL
24783,24785,4/6/2024,Liverpool Lime Street,Manchester Piccadilly,15:00.0,45:00.0,45:00.0,On-time,NULL
24784,24786,4/5/2024,York,Doncaster,30:00.0,00:00.0,00:00.0,On-time,NULL
24785,24787,4/5/2024,London Kings Cross,York,30:00.0,20:00.0,20:00.0,On-time,NULL
24786,24788,4/5/2024,London Kings Cross,York,30:00.0,20:00.0,20:00.0,On-time,NULL
24787,24789,4/5/2024,York,Peterborough,30:00.0,40:00.0,40:00.0,On-time,NULL
24788,24790,4/5/2024,Liverpool Lime Street,Crewe,30:00.0,05:00.0,05:00.0,On-time,NULL
24789,24791,4/5/2024,London Euston,Birmingham New Street,00:00.0,20:00.0,20:00.0,On-time,NULL
24790,24792,4/5/2024,Liverpool Lime Street,London Euston,00:00.0,15:00.0,11:00.0,Delayed,Weather
24791,24793,4/5/2024,London Euston,Manchester Piccadilly,00:00.0,50:00.0,50:00.0,On-time,NULL
24792,24794,4/5/2024,Liverpool Lime Street,London Euston,00:00.0,15:00.0,11:00.0,Delayed,Weather
24793,24795,4/5/2024,Liverpool Lime Street,London Euston,00:00.0,15:00.0,11:00.0,Delayed,Weather
24794,24796,4/6/2024,London Kings Cross,York,00:00.0,50:00.0,50:00.0,On-time,NULL
24795,24797,4/5/2024,Liverpool Lime Street,London Euston,00:00.0,15:00.0,11:00.0,Delayed,Weather
24796,24798,4/5/2024,Liverpool Lime Street,London Euston,00:00.0,15:00.0,11:00.0,Delayed,Weather
24797,24799,4/5/2024,Liverpool Lime Street,London Euston,00:00.0,15:00.0,11:00.0,Delayed,Weather
24798,24800,4/5/2024,Manchester Piccadilly,Leeds,15:00.0,00:00.0,00:00.0,On-time,NULL
24799,24801,4/6/2024,London Euston,Birmingham New Street,15:00.0,35:00.0,35:00.0,On-time,NULL
24800,24802,4/5/2024,York,Liverpool Lime Street,15:00.0,45:00.0,45:00.0,On-time,NULL
24801,24803,4/5/2024,London Euston,Birmingham New Street,30:00.0,50:00.0,50:00.0,On-time,NULL
24802,24804,4/6/2024,London Kings Cross,York,30:00.0,20:00.0,20:00.0,On-time,NULL
24803,24805,4/5/2024,London Kings Cross,York,45:00.0,35:00.0,35:00.0,On-time,NULL
24804,24806,4/5/2024,London Paddington,Oxford,45:00.0,15:00.0,15:00.0,On-time,NULL
24805,24807,4/5/2024,London Paddington,Reading,45:00.0,45:00.0,NULL,Cancelled,Technical Issue
24806,24808,4/5/2024,London Paddington,Oxford,45:00.0,15:00.0,15:00.0,On-time,NULL
24807,24809,4/5/2024,London Paddington,Oxford,45:00.0,15:00.0,15:00.0,On-time,NULL
24808,24810,4/6/2024,London Kings Cross,Liverpool Lime Street,45:00.0,00:00.0,00:00.0,On-time,NULL
24809,24811,4/5/2024,London Paddington,Reading,45:00.0,45:00.0,NULL,Cancelled,Technical Issue
24810,24812,4/5/2024,London Paddington,Oxford,45:00.0,15:00.0,15:00.0,On-time,NULL
24811,24813,4/5/2024,London Paddington,Reading,00:00.0,00:00.0,00:00.0,On-time,NULL
24812,24814,4/6/2024,London Kings Cross,York,15:00.0,05:00.0,05:00.0,On-time,NULL
24813,24815,4/6/2024,Manchester Piccadilly,Liverpool Lime Street,15:00.0,45:00.0,45:00.0,On-time,NULL
24814,24816,4/6/2024,Liverpool Lime Street,Manchester Piccadilly,15:00.0,45:00.0,45:00.0,On-time,NULL
24815,24817,4/6/2024,Birmingham New Street,Nuneaton,30:00.0,50:00.0,50:00.0,On-time,NULL
24816,24818,4/6/2024,London Paddington,Reading,30:00.0,30:00.0,30:00.0,On-time,NULL
24817,24819,4/6/2024,Birmingham New Street,London St Pancras,30:00.0,50:00.0,50:00.0,On-time,NULL
24818,24820,4/6/2024,Birmingham New Street,Stafford,30:00.0,00:00.0,00:00.0,On-time,NULL
24819,24821,4/6/2024,Birmingham New Street,London St Pancras,30:00.0,50:00.0,50:00.0,On-time,NULL
24820,24822,4/5/2024,London Kings Cross,York,30:00.0,20:00.0,20:00.0,On-time,NULL
24821,24823,4/6/2024,London St Pancras,Birmingham New Street,30:00.0,50:00.0,50:00.0,On-time,NULL
24822,24824,4/6/2024,Birmingham New Street,London St Pancras,30:00.0,50:00.0,50:00.0,On-time,NULL
24823,24825,4/6/2024,London Euston,Manchester Piccadilly,30:00.0,20:00.0,20:00.0,On-time,NULL
24824,24826,4/6/2024,London Paddington,Oxford,45:00.0,15:00.0,15:00.0,On-time,NULL
24825,24827,4/6/2024,London Paddington,Reading,45:00.0,45:00.0,NULL,Cancelled,Traffic
24826,24828,4/6/2024,London Paddington,Reading,45:00.0,45:00.0,NULL,Cancelled,Traffic
24827,24829,4/6/2024,London Paddington,Oxford,45:00.0,15:00.0,15:00.0,On-time,NULL
24828,24830,4/6/2024,London Paddington,Reading,45:00.0,45:00.0,NULL,Cancelled,Traffic
24829,24831,4/6/2024,Manchester Piccadilly,Liverpool Lime Street,45:00.0,15:00.0,15:00.0,On-time,NULL
24830,24832,4/6/2024,London Paddington,Oxford,45:00.0,15:00.0,15:00.0,On-time,NULL
24831,24833,4/6/2024,London Euston,Birmingham New Street,15:00.0,35:00.0,35:00.0,On-time,NULL
24832,24834,4/6/2024,Reading,Swindon,30:00.0,15:00.0,15:00.0,On-time,NULL
24833,24835,4/6/2024,London Kings Cross,York,30:00.0,20:00.0,20:00.0,On-time,NULL
24834,24836,4/6/2024,London Kings Cross,York,30:00.0,20:00.0,20:00.0,On-time,NULL
24835,24837,4/6/2024,London Kings Cross,York,30:00.0,20:00.0,20:00.0,On-time,NULL
24836,24838,4/6/2024,London Kings Cross,York,30:00.0,20:00.0,20:00.0,On-time,NULL
24837,24839,4/6/2024,London Kings Cross,York,30:00.0,20:00.0,20:00.0,On-time,NULL
24838,24840,4/6/2024,Bristol Temple Meads,Cardiff Central,30:00.0,55:00.0,55:00.0,On-time,NULL
24839,24841,4/6/2024,York,Peterborough,30:00.0,40:00.0,40:00.0,On-time,NULL
24840,24842,4/6/2024,Birmingham New Street,London St Pancras,45:00.0,05:00.0,05:00.0,On-time,NULL
24841,24843,4/5/2024,London Euston,Birmingham New Street,45:00.0,05:00.0,05:00.0,On-time,NULL
24842,24844,4/5/2024,London Euston,Birmingham New Street,45:00.0,05:00.0,05:00.0,On-time,NULL
24843,24845,4/5/2024,London St Pancras,Birmingham New Street,00:00.0,20:00.0,20:00.0,On-time,NULL
24844,24846,4/6/2024,Birmingham New Street,Liverpool Lime Street,00:00.0,30:00.0,30:00.0,On-time,NULL
24845,24847,4/6/2024,London Euston,Manchester Piccadilly,00:00.0,50:00.0,50:00.0,On-time,NULL
24846,24848,4/6/2024,Liverpool Lime Street,London Euston,00:00.0,15:00.0,15:00.0,On-time,NULL
24847,24849,4/5/2024,London Euston,Birmingham New Street,00:00.0,20:00.0,20:00.0,On-time,NULL
24848,24850,4/6/2024,Liverpool Lime Street,London Euston,00:00.0,15:00.0,15:00.0,On-time,NULL
24849,24851,4/5/2024,Manchester Piccadilly,Sheffield,00:00.0,45:00.0,45:00.0,On-time,NULL
24850,24852,4/6/2024,Reading,Oxford,00:00.0,25:00.0,25:00.0,On-time,NULL
24851,24853,4/6/2024,Manchester Piccadilly,Liverpool Lime Street,45:00.0,15:00.0,15:00.0,On-time,NULL
24852,24854,4/6/2024,London Euston,Birmingham New Street,15:00.0,35:00.0,35:00.0,On-time,NULL
24853,24855,4/5/2024,London Kings Cross,York,30:00.0,20:00.0,20:00.0,On-time,NULL
24854,24856,4/5/2024,Reading,London Paddington,45:00.0,10:00.0,10:00.0,On-time,NULL
24855,24857,4/5/2024,London St Pancras,Birmingham New Street,45:00.0,05:00.0,05:00.0,On-time,NULL
24856,24858,4/5/2024,London Euston,Birmingham New Street,45:00.0,05:00.0,05:00.0,On-time,NULL
24857,24859,4/6/2024,London St Pancras,Birmingham New Street,45:00.0,05:00.0,05:00.0,On-time,NULL
24858,24860,4/5/2024,Manchester Piccadilly,Liverpool Lime Street,45:00.0,15:00.0,15:00.0,On-time,NULL
24859,24861,4/5/2024,Manchester Piccadilly,Liverpool Lime Street,00:00.0,30:00.0,30:00.0,On-time,NULL
24860,24862,4/5/2024,Birmingham New Street,Manchester Piccadilly,15:00.0,35:00.0,48:00.0,Delayed,Technical Issue
24861,24863,4/6/2024,London St Pancras,Birmingham New Street,15:00.0,35:00.0,35:00.0,On-time,NULL
24862,24864,4/5/2024,Liverpool Lime Street,Manchester Piccadilly,30:00.0,00:00.0,00:00.0,On-time,NULL
24863,24865,4/5/2024,Liverpool Lime Street,Manchester Piccadilly,30:00.0,00:00.0,00:00.0,On-time,NULL
24864,24866,4/5/2024,Manchester Piccadilly,Liverpool Lime Street,30:00.0,00:00.0,00:00.0,On-time,NULL
24865,24867,4/6/2024,London Kings Cross,York,45:00.0,35:00.0,35:00.0,On-time,NULL
24866,24868,4/5/2024,London Euston,Birmingham New Street,15:00.0,35:00.0,35:00.0,On-time,NULL
24867,24869,4/6/2024,Manchester Piccadilly,Liverpool Lime Street,30:00.0,00:00.0,00:00.0,On-time,NULL
24868,24870,4/6/2024,London Euston,Birmingham New Street,30:00.0,50:00.0,50:00.0,On-time,NULL
24869,24871,4/5/2024,Manchester Piccadilly,Liverpool Lime Street,45:00.0,15:00.0,15:00.0,On-time,NULL
24870,24872,4/5/2024,Liverpool Lime Street,Sheffield,45:00.0,00:00.0,00:00.0,On-time,NULL
24871,24873,4/6/2024,London St Pancras,Birmingham New Street,00:00.0,20:00.0,20:00.0,On-time,NULL
24872,24874,4/5/2024,Oxford,Bristol Temple Meads,15:00.0,30:00.0,35:00.0,Delayed,Signal Failure
24873,24875,4/5/2024,London St Pancras,Birmingham New Street,45:00.0,05:00.0,05:00.0,On-time,NULL
24874,24876,4/6/2024,London Kings Cross,York,30:00.0,20:00.0,20:00.0,On-time,NULL
24875,24877,4/6/2024,Liverpool Lime Street,Manchester Piccadilly,00:00.0,30:00.0,30:00.0,On-time,NULL
24876,24878,4/6/2024,London St Pancras,Birmingham New Street,00:00.0,20:00.0,20:00.0,On-time,NULL
24877,24879,4/6/2024,London Kings Cross,York,15:00.0,05:00.0,05:00.0,On-time,NULL
24878,24880,4/5/2024,London St Pancras,Birmingham New Street,15:00.0,35:00.0,35:00.0,On-time,NULL
24879,24881,4/6/2024,London Paddington,Reading,45:00.0,45:00.0,45:00.0,On-time,NULL
24880,24882,4/6/2024,London Paddington,Reading,45:00.0,45:00.0,45:00.0,On-time,NULL
24881,24883,4/5/2024,London Euston,Birmingham New Street,45:00.0,05:00.0,05:00.0,On-time,NULL
24882,24884,4/5/2024,London Euston,Birmingham New Street,45:00.0,05:00.0,05:00.0,On-time,NULL
24883,24885,4/6/2024,London Paddington,Reading,45:00.0,45:00.0,45:00.0,On-time,NULL
24884,24886,4/6/2024,London Paddington,Reading,45:00.0,45:00.0,45:00.0,On-time,NULL
24885,24887,4/5/2024,Manchester Piccadilly,Liverpool Lime Street,00:00.0,30:00.0,30:00.0,On-time,NULL
24886,24888,4/5/2024,London Kings Cross,York,00:00.0,50:00.0,50:00.0,On-time,NULL
24887,24889,4/5/2024,London Euston,Birmingham New Street,00:00.0,20:00.0,33:00.0,Delayed,Weather
24888,24890,4/5/2024,London Euston,Birmingham New Street,00:00.0,20:00.0,33:00.0,Delayed,Weather
24889,24891,4/5/2024,London Euston,Birmingham New Street,00:00.0,20:00.0,33:00.0,Delayed,Weather
24890,24892,4/5/2024,London Euston,Birmingham New Street,00:00.0,20:00.0,33:00.0,Delayed,Weather
24891,24893,4/5/2024,London Euston,Birmingham New Street,00:00.0,20:00.0,33:00.0,Delayed,Weather
24892,24894,4/5/2024,London Paddington,Reading,45:00.0,45:00.0,NULL,Cancelled,Signal failure
24893,24895,4/5/2024,London Kings Cross,York,45:00.0,35:00.0,35:00.0,On-time,NULL
24894,24896,4/5/2024,London Kings Cross,York,45:00.0,35:00.0,35:00.0,On-time,NULL
24895,24897,4/5/2024,London Paddington,Reading,00:00.0,00:00.0,00:00.0,On-time,NULL
24896,24898,4/5/2024,London Euston,Manchester Piccadilly,00:00.0,50:00.0,50:00.0,On-time,NULL
24897,24899,4/6/2024,London Paddington,Reading,00:00.0,00:00.0,00:00.0,On-time,NULL
24898,24900,4/6/2024,London Paddington,Reading,00:00.0,00:00.0,00:00.0,On-time,NULL
24899,24901,4/5/2024,London St Pancras,Birmingham New Street,00:00.0,20:00.0,20:00.0,On-time,NULL
24900,24902,4/6/2024,London Euston,Birmingham New Street,15:00.0,35:00.0,35:00.0,On-time,NULL
24901,24903,4/6/2024,London Euston,Birmingham New Street,15:00.0,35:00.0,35:00.0,On-time,NULL
24902,24904,4/5/2024,Liverpool Lime Street,London Euston,15:00.0,30:00.0,30:00.0,On-time,NULL
24903,24905,4/5/2024,Liverpool Lime Street,Manchester Piccadilly,15:00.0,45:00.0,45:00.0,On-time,NULL
24904,24906,4/5/2024,London Euston,Birmingham New Street,45:00.0,05:00.0,05:00.0,On-time,NULL
24905,24907,4/5/2024,Manchester Piccadilly,Liverpool Lime Street,45:00.0,15:00.0,15:00.0,On-time,NULL
24906,24908,4/5/2024,Birmingham New Street,Tamworth,45:00.0,05:00.0,05:00.0,On-time,NULL
24907,24909,4/6/2024,York,Edinburgh,45:00.0,15:00.0,15:00.0,On-time,NULL
24908,24910,4/6/2024,Manchester Piccadilly,Liverpool Lime Street,45:00.0,15:00.0,15:00.0,On-time,NULL
24909,24911,4/5/2024,London Paddington,Reading,45:00.0,45:00.0,NULL,Cancelled,Signal failure
24910,24912,4/5/2024,Liverpool Lime Street,London Euston,30:00.0,45:00.0,10:00.0,Delayed,Technical Issue
24911,24913,4/5/2024,Liverpool Lime Street,Manchester Piccadilly,30:00.0,00:00.0,00:00.0,On-time,NULL
24912,24914,4/6/2024,London Euston,Birmingham New Street,30:00.0,50:00.0,NULL,Cancelled,Technical Issue
24913,24915,4/5/2024,Liverpool Lime Street,Crewe,45:00.0,20:00.0,20:00.0,On-time,NULL
24914,24916,4/6/2024,London Kings Cross,York,45:00.0,35:00.0,35:00.0,On-time,NULL
24915,24917,4/6/2024,Manchester Piccadilly,Liverpool Lime Street,45:00.0,15:00.0,15:00.0,On-time,NULL
24916,24918,4/5/2024,London St Pancras,Birmingham New Street,45:00.0,05:00.0,05:00.0,On-time,NULL
24917,24919,4/6/2024,London Euston,Birmingham New Street,45:00.0,05:00.0,05:00.0,On-time,NULL
24918,24920,4/5/2024,Birmingham New Street,Coventry,45:00.0,05:00.0,05:00.0,On-time,NULL
24919,24921,4/5/2024,Birmingham New Street,Nuneaton,45:00.0,05:00.0,05:00.0,On-time,NULL
24920,24922,4/5/2024,London Paddington,Reading,45:00.0,45:00.0,45:00.0,On-time,NULL
24921,24923,4/5/2024,London St Pancras,Birmingham New Street,45:00.0,05:00.0,05:00.0,On-time,NULL
24922,24924,4/6/2024,London Euston,Birmingham New Street,00:00.0,20:00.0,NULL,Cancelled,Signal failure
24923,24925,4/6/2024,London Euston,Birmingham New Street,00:00.0,20:00.0,NULL,Cancelled,Signal failure
24924,24926,4/6/2024,Manchester Piccadilly,Liverpool Lime Street,00:00.0,30:00.0,30:00.0,On-time,NULL
24925,24927,4/6/2024,Manchester Piccadilly,Liverpool Lime Street,00:00.0,30:00.0,30:00.0,On-time,NULL
24926,24928,4/6/2024,London Kings Cross,York,00:00.0,50:00.0,50:00.0,On-time,NULL
24927,24929,4/6/2024,London Euston,Birmingham New Street,00:00.0,20:00.0,NULL,Cancelled,Signal failure
24928,24930,4/6/2024,London Euston,Birmingham New Street,00:00.0,20:00.0,NULL,Cancelled,Signal failure
24929,24931,4/6/2024,London Euston,Birmingham New Street,00:00.0,20:00.0,NULL,Cancelled,Signal failure
24930,24932,4/6/2024,Manchester Piccadilly,Liverpool Lime Street,15:00.0,45:00.0,45:00.0,On-time,NULL
24931,24933,4/5/2024,Manchester Piccadilly,Liverpool Lime Street,15:00.0,45:00.0,45:00.0,On-time,NULL
24932,24934,4/6/2024,London St Pancras,Leicester,15:00.0,15:00.0,15:00.0,On-time,NULL
24933,24935,4/6/2024,Manchester Piccadilly,Liverpool Lime Street,15:00.0,45:00.0,45:00.0,On-time,NULL
24934,24936,4/6/2024,Liverpool Lime Street,London Euston,30:00.0,45:00.0,52:00.0,Delayed,Technical Issue
24935,24937,4/5/2024,London St Pancras,Leicester,45:00.0,45:00.0,45:00.0,On-time,NULL
24936,24938,4/6/2024,Liverpool Lime Street,Sheffield,30:00.0,45:00.0,45:00.0,On-time,NULL
24937,24939,4/5/2024,Manchester Piccadilly,Liverpool Lime Street,45:00.0,15:00.0,15:00.0,On-time,NULL
24938,24940,4/5/2024,London Kings Cross,York,45:00.0,35:00.0,35:00.0,On-time,NULL
